USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         1  0.0  0.0  21448  1292 ?        Ss   Apr09   0:04 /sbin/init
root        56  0.0  0.0      0     0 ?        S    Apr09   1:13 [events/5]
root        57  0.0  0.0      0     0 ?        S    Apr09   1:02 [events/6]
root        58  0.0  0.0      0     0 ?        S    Apr09   1:02 [events/7]
root        59  0.0  0.0      0     0 ?        S    Apr09   2:25 [events/8]
root        60  0.0  0.0      0     0 ?        S    Apr09   1:15 [events/9]
root        61  0.0  0.0      0     0 ?        S    Apr09   1:16 [events/10]
root        62  0.0  0.0      0     0 ?        S    Apr09   1:17 [events/11]
root        63  0.0  0.0      0     0 ?        S    Apr09   0:00 [cgroup]
root        64  0.0  0.0      0     0 ?        S    Apr09   0:00 [khelper]
root        65  0.0  0.0      0     0 ?        S    Apr09   0:00 [netns]
root        66  0.0  0.0      0     0 ?        S    Apr09   0:00 [async/mgr]
root        67  0.0  0.0      0     0 ?        S    Apr09   0:00 [pm]
root        68  0.0  0.0      0     0 ?        S    Apr09   0:06 [sync_supers]
root        69  0.0  0.0      0     0 ?        S    Apr09   0:06 [bdi-default]
root        70  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/0]
root        71  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/1]
root        72  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/2]
root        73  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/3]
root        74  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/4]
root        75  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/5]
root        76  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/6]
root        77  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/7]
root        78  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/8]
root        79  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/9]
root        80  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/10]
root        81  0.0  0.0      0     0 ?        S    Apr09   0:00 [kintegrityd/11]
root        82  0.0  0.0      0     0 ?        S    Apr09   0:10 [kblockd/0]
root        83  0.0  0.0      0     0 ?        S    Apr09   0:14 [kblockd/1]
root        84  0.0  0.0      0     0 ?        S    Apr09   0:23 [kblockd/2]
root        85  0.0  0.0      0     0 ?        S    Apr09   0:26 [kblockd/3]
root        86  0.0  0.0      0     0 ?        S    Apr09   0:44 [kblockd/4]
root        87  0.0  0.0      0     0 ?        S    Apr09   2:02 [kblockd/5]
root        88  0.0  0.0      0     0 ?        S    Apr09   0:00 [kblockd/6]
root        89  0.0  0.0      0     0 ?        S    Apr09   0:00 [kblockd/7]
root        90  0.0  0.0      0     0 ?        S    Apr09   0:00 [kblockd/8]
root        91  0.0  0.0      0     0 ?        S    Apr09   0:00 [kblockd/9]
root        92  0.0  0.0      0     0 ?        S    Apr09   0:00 [kblockd/10]
root        93  0.0  0.0      0     0 ?        S    Apr09   0:02 [kblockd/11]
root        94  0.0  0.0      0     0 ?        S    Apr09   0:00 [kacpid]
root        95  0.0  0.0      0     0 ?        S    Apr09   0:00 [kacpi_notify]
root        96  0.0  0.0      0     0 ?        S    Apr09   0:00 [kacpi_hotplug]
root        97  0.0  0.0      0     0 ?        S    Apr09   0:06 [ata/0]
root        98  0.0  0.0      0     0 ?        S    Apr09   0:31 [ata/1]
root        99  0.0  0.0      0     0 ?        S    Apr09   0:48 [ata/2]
root       100  0.0  0.0      0     0 ?        S    Apr09   1:24 [ata/3]
root       101  0.0  0.0      0     0 ?        S    Apr09   0:59 [ata/4]
root       102  0.0  0.0      0     0 ?        S    Apr09   6:02 [ata/5]
root       103  0.0  0.0      0     0 ?        S    Apr09   0:03 [ata/6]
root       104  0.0  0.0      0     0 ?        S    Apr09   0:20 [ata/7]
root       105  0.0  0.0      0     0 ?        S    Apr09   0:30 [ata/8]
root       106  0.0  0.0      0     0 ?        S    Apr09   0:54 [ata/9]
root       107  0.0  0.0      0     0 ?        S    Apr09   0:37 [ata/10]
root       108  0.0  0.0      0     0 ?        S    Apr09   4:04 [ata/11]
root       109  0.0  0.0      0     0 ?        S    Apr09   0:00 [ata_aux]
root       110  0.0  0.0      0     0 ?        S    Apr09   0:00 [ksuspend_usbd]
root       111  0.0  0.0      0     0 ?        S    Apr09   0:00 [khubd]
root       112  0.0  0.0      0     0 ?        S    Apr09   0:00 [kseriod]
root       113  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/0]
root       114  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/1]
root       115  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/2]
root       116  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/3]
root       117  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/4]
root       118  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/5]
root       119  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/6]
root       120  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/7]
root       121  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/8]
root       122  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/9]
root       123  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/10]
root       124  0.0  0.0      0     0 ?        S    Apr09   0:00 [md/11]
root       125  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/0]
root       126  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/1]
root       127  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/2]
root       128  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/3]
root       129  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/4]
root       130  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/5]
root       131  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/6]
root       132  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/7]
root       133  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/8]
root       134  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/9]
root       135  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/10]
root       136  0.0  0.0      0     0 ?        S    Apr09   0:00 [md_misc/11]
root       137  0.0  0.0      0     0 ?        S    Apr09   0:01 [khungtaskd]
root       138  0.0  0.0      0     0 ?        S    Apr09   7:04 [kswapd0]
root       139  0.0  0.0      0     0 ?        SN   Apr09   0:00 [ksmd]
root       140  0.0  0.0      0     0 ?        SN   Apr09   0:38 [khugepaged]
root       141  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/0]
root       142  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/1]
root       143  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/2]
root       144  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/3]
root       145  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/4]
root       146  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/5]
root       147  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/6]
root       148  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/7]
root       149  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/8]
root       150  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/9]
root       151  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/10]
root       152  0.0  0.0      0     0 ?        S    Apr09   0:00 [aio/11]
root       153  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/0]
root       154  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/1]
root       155  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/2]
root       156  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/3]
root       157  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/4]
root       158  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/5]
root       159  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/6]
root       160  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/7]
root       161  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/8]
root       162  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/9]
root       163  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/10]
root       164  0.0  0.0      0     0 ?        S    Apr09   0:00 [crypto/11]
root       169  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/0]
root       170  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/1]
root       171  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/2]
root       172  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/3]
root       173  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/4]
root       174  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/5]
root       175  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/6]
root       176  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/7]
root       177  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/8]
root       178  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/9]
root       179  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/10]
root       180  0.0  0.0      0     0 ?        S    Apr09   0:00 [kthrotld/11]
root       182  0.0  0.0      0     0 ?        S    Apr09   0:00 [kpsmoused]
root       183  0.0  0.0      0     0 ?        S    Apr09   0:00 [usbhid_resumer]
root       215  0.0  0.0      0     0 ?        S    Apr09   0:00 [kstriped]
root       371  0.0  0.0      0     0 ?        S    Apr09  16:22 [scsi_eh_0]
root       372  0.0  0.0      0     0 ?        S    Apr09  16:11 [scsi_eh_1]
root       374  0.0  0.0      0     0 ?        S    Apr09   0:00 [scsi_eh_2]
root       375  0.0  0.0      0     0 ?        S    Apr09   0:00 [scsi_eh_3]
root       464  0.0  0.0      0     0 ?        S    Apr09   0:27 [kdmflush]
root       483  0.0  0.0      0     0 ?        S    Apr09  12:06 [flush-253:0]
root       484  0.0  0.0      0     0 ?        S    Apr09   3:38 [jbd2/dm-0-8]
root       485  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       486  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       487  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       488  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       489  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       490  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       491  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       492  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       493  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       494  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       495  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       496  0.0  0.0      0     0 ?        S    Apr09   0:00 [ext4-dio-unwrit]
root       587  0.0  0.0  11036   640 ?        S<s  Apr09   0:00 /sbin/udevd -d
root       728  0.0  0.0      0     0 ?        S    Apr09   0:00 [edac-poller]
root       800  0.0  0.0      0     0 ?        S    Apr09   0:00 [hd-audio0]
bwachowi   939  0.0  0.0  63096  1552 ?        Sl   Apr17   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
root       943  0.0  0.0 100904   596 ?        S    14:42   0:00 sleep 60
root       987  0.0  0.0 101084  4640 ?        Ss   14:42   0:00 sshd: tdecker [priv]
tdecker   1017  0.0  0.0 101084  2100 ?        S    14:42   0:00 sshd: tdecker@notty
tdecker   1018  4.0  0.0 110764  1432 ?        Ss   14:42   0:00 csh -c sh getData.sh
tdecker   1034  0.0  0.0 106060  1332 ?        S    14:42   0:00 sh getData.sh
tdecker   1039  0.0  0.0 108336  1112 ?        R    14:42   0:00 ps aux
root      1117  0.0  0.0      0     0 ?        S    Apr09   0:00 [kvm-irqfd-clean]
root      1168  0.0  0.0      0     0 ?        S    Apr09   0:00 [kjournald]
root      1254  0.0  0.0  11040   736 ?        S<   Apr17   0:00 /sbin/udevd -d
root      1298  0.0  0.0      0     0 ?        S    Apr09   0:05 [kauditd]
rglenn    1548  0.0  0.0 793944 11996 ?        Sl   Apr30   0:00 /usr/libexec/e-calendar-factory
59568     1554  0.0  0.0  63096  1372 ?        Sl   Apr11   0:00 /usr/bin/gnome-keyring-daemon --daemonize --login
root      1578  0.0  0.0   4060   508 tty6     Ss+  Apr25   0:00 /sbin/mingetty /dev/tty6
bwachowi  1588  0.0  0.0 925016  2636 ?        Sl   Apr17   0:00 /usr/libexec/e-calendar-factory
root      1596  0.0  0.0  93200   724 ?        S<sl Apr09   0:22 auditd
root      1621  0.0  0.0 257864  4244 ?        Sl   Apr09   4:22 /sbin/rsyslogd -i /var/run/syslogd.pid -c 5
root      1636  0.0  0.0   4060   496 tty5     Ss+  Apr25   0:00 /sbin/mingetty /dev/tty5
root      1650  0.0  0.0  10828   596 ?        Ss   Apr09   5:14 irqbalance --pid=/var/run/irqbalance.pid
rpc       1664  0.0  0.0  18976   768 ?        Ss   Apr09   0:01 rpcbind
dbus      2190  0.0  0.0  24408  1768 ?        Ss   Apr09   0:11 dbus-daemon --system
root      2200  0.0  0.0 102836  5200 ?        Ssl  Apr09   0:03 NetworkManager --pid-file=/var/run/NetworkManager/NetworkManager.pid
root      2204  0.0  0.0  58048  1752 ?        S    Apr09   0:00 /usr/sbin/modem-manager
rpcuser   2219  0.0  0.0  23404   884 ?        Ss   Apr09   0:00 rpc.statd
nslcd     2228  0.0  0.0 450968  2556 ?        Ssl  Apr09   7:09 /usr/sbin/nslcd
root      2272  0.0  0.0   9120  1012 ?        S    Apr09   0:00 /sbin/dhclient -d -4 -sf /usr/libexec/nm-dhcp-client.action -pf /var/run/dhclient-eth0.pid -lf /var/lib/dhclient/dhclient-5fb06bd0-0bb0-7ffb-45f1-d6edd65f3e03-eth0.lease -cf /var/run/nm-dhclient-eth0.conf eth0
root      2275  0.0  0.0 191792  2032 ?        Ss   Apr09   0:00 cupsd -C /etc/cups/cupsd.conf
root      2300  0.0  0.0   4080   580 ?        Ss   Apr09   0:00 /usr/sbin/acpid
68        2309  0.0  0.0  41140  4180 ?        Ssl  Apr09   0:12 hald
root      2310  0.0  0.0  20324  1028 ?        S    Apr09   0:00 hald-runner
root      2399  0.0  0.0  22472  1164 ?        S    Apr09   0:59 hald-addon-input: Listening on /dev/input/event0 /dev/input/event1 /dev/input/event4 /dev/input/event3
68        2403  0.0  0.0  17932   836 ?        S    Apr09   0:00 hald-addon-acpi: listening on acpid socket /var/run/acpid.socket
root      2404  0.0  0.0  22440   972 ?        S    Apr09  11:31 hald-addon-storage: polling /dev/sr0 (every 2 sec)
root      2405  0.0  0.0  22440   972 ?        S    Apr09  11:32 hald-addon-storage: polling /dev/sr1 (every 2 sec)
root      2427  0.0  0.0  91272   828 ?        Ssl  Apr09   0:00 pcscd
root      2443  0.0  0.0 456596  1056 ?        Ssl  Apr09   0:23 automount --pid-file /var/run/autofs.pid
nscd      2460  0.0  0.0 1240560 1720 ?        Ssl  Apr09   0:52 /usr/sbin/nscd
root      2491  0.0  0.0   4360   348 ?        Ss   Apr09   0:00 /usr/sbin/mcelog --daemon
root      2500  0.0  0.0      0     0 ?        S    Apr09   0:01 [afs_pagecopy]
root      2506  0.0  0.0      0     0 ?        S    Apr09   2:10 [afs_rxlistener]
root      2507  0.0  0.0      0     0 ?        S    Apr09   0:01 [afs_callback]
root      2508  0.0  0.0      0     0 ?        S    Apr09   1:14 [afs_rxevent]
root      2509  0.0  0.0   6772   524 ?        Ss   Apr09   0:00 /usr/vice/etc/afsd -dynroot -fakestat -afsdb
root      2516  0.0  0.0      0     0 ?        S    Apr09   1:34 [afsd]
root      2517  0.0  0.0      0     0 ?        S    Apr09   0:58 [afs_checkserver]
root      2519  0.0  0.0      0     0 ?        S    Apr09   0:06 [afs_background]
root      2521  0.0  0.0      0     0 ?        S    Apr09   0:06 [afs_background]
root      2522  0.0  0.0      0     0 ?        S    Apr09   0:07 [afs_background]
root      2523  0.0  0.0      0     0 ?        S    Apr09   0:07 [afs_background]
root      2525  0.0  0.0      0     0 ?        S    Apr09   0:10 [afs_cachetrim]
root      2545  0.0  0.0  22604   804 ?        Ss   Apr09   0:12 xinetd -stayalive -pidfile /var/run/xinetd.pid
ntp       2553  0.0  0.0  25240  1232 ?        Ss   Apr09   0:03 ntpd -u ntp:ntp -p /var/run/ntpd.pid -g
jnaviask  2605  0.0  0.1 925020 14112 ?        Sl   May02   0:00 /usr/libexec/e-calendar-factory
root      2633  0.0  0.0  80028  1884 ?        Ss   Apr09   0:06 /usr/libexec/postfix/master
postfix   2642  0.0  0.0  80064  1932 ?        S    Apr09   0:01 qmgr -l -t fifo -u
root      2657  0.0  0.0 108520   860 ?        Ss   Apr09   0:01 /usr/sbin/abrtd
root      2665  0.0  0.0 108204   788 ?        Ss   Apr09   0:32 abrt-dump-oops -d /var/spool/abrt -rwx /var/log/messages
root      2678  0.0  0.0   6736   424 ?        Ss   Apr09   0:35 /usr/sbin/gpm -m /dev/input/mice -t exps2
root      2688  0.0  0.0 106664  1156 ?        S    Apr09   0:55 /bin/bash /usr/sbin/ksmtuned
root      2697  0.0  0.0 115404   504 ?        Ss   Apr09   0:02 crond
root      2708  0.0  0.0  19860   308 ?        Ss   Apr09   0:00 /usr/sbin/atd
root      2724  0.0  0.0 490192  2188 ?        Ssl  Apr09   0:12 /usr/libexec/karl
root      2746  0.0  0.0 100920   640 ?        Ss   Apr09   0:00 rhnsd
root      2754  0.0  0.0 104016   596 ?        Ss   Apr09   0:00 /usr/bin/rhsmcertd
root      2788  0.0  0.0 112920  1392 ?        Sl   Apr09  30:27 spiceusbsrvd
root      2791  0.0  0.0 132252  1904 ?        Ssl  Apr09   0:00 /usr/sbin/gdm-binary -nodaemon
root      2796  0.0  0.0   4060   488 tty2     Ss+  Apr09   0:00 /sbin/mingetty /dev/tty2
root      2798  0.0  0.0   4060   488 tty3     Ss+  Apr09   0:00 /sbin/mingetty /dev/tty3
root      2800  0.0  0.0   4060   488 tty4     Ss+  Apr09   0:00 /sbin/mingetty /dev/tty4
root      2867  0.0  0.0 4184552 3060 ?        Sl   Apr09   0:04 /usr/sbin/console-kit-daemon --no-daemon
root      2942  0.0  0.0  50172  2648 ?        S    Apr09   0:00 /usr/libexec/devkit-power-daemon
root      2980  0.0  0.0  55132  2872 ?        S    Apr09   0:02 /usr/libexec/polkit-1/polkitd
rtkit     2993  0.0  0.0 166560  1040 ?        SNl  Apr09   0:38 /usr/libexec/rtkit-daemon
root      3137  0.0  0.0  44964   416 ?        Ss   Apr09   0:00 /usr/sbin/wpa_supplicant -c /etc/wpa_supplicant/wpa_supplicant.conf -B -u -f /var/log/wpa_supplicant.log -P /var/run/wpa_supplicant.pid
